id,username,partei,video_description,voice_to_text,gpt_topic,topic_clean
7473873977136532758,diegruenen,Grüne,"Wir machen Politik mit euch und für euch. Ob Bildung, Klima oder soziale Gerechtigkeit – es geht um eure Zukunft, eure Stimme und eure Entscheidungen! Deshalb: Ruft eure Großeltern an, packt eure Freunde ein, wählt diesen Sonntag nicht die Couch, sondern Grün. 💚","bei dieser Bundestagswahl wird wenig über die Themen von jungen Menschen gesprochen, manchmal über sie, aber so gut wie gar nicht mit ihnen. und deswegen war es Mir wichtig heute hier bei einer Ausbildungsmesse zu sein, um mit jungen Menschen ins Gespräch zu kommen. 1tens welchen Job wollen sie mal ergreifen? wenns mit m Abi alles klappt würd ich auch gerne medizinstill, ja aber ich würd's jetz auch nich schwimmen können wenn's nich klappt und ich dann halt in die Pflege gehe. aber auch was wünschen sich für ihr Leben? ich glaub einfach so n bisschen wieder Ruhe mal kriegt ja, weil ich hab das Gefühl, dass mittlerweile es so n bisschen, also is halt diese Unruhe einfach da gerne wieder mit so n bisschen mehr beständig Beständigkeit war. und auch was braucht es für Deutschland? der Fokus auf den Themen die auch wirklich wichtig sind. weil viel wird grad über Migration gesprochen, obwohl so viele andere Themen wie zum Beispiel chemizide oder Unfallopfer, das fällt total hinten rüber. obwohl eigentlich das ist was auch auf jeden Fall ganz wichtig ist. und ich find wieder so n bisschen vom footballistens wegzukommen wär wichtig für Deutschland. ohne die Jugend wird es auch kein morgen geben. deswegen Junge Menschen in die Politik, in den Mittelpunkt von Politik.
","Thema: Wahlkampf

Wahlkampf

",[]
7473868952020552982,diegruenen,Grüne,"27 % der Wähler*innen sind sich noch nicht sicher, ob und wen sie wählen! Dabei steht bei dieser Bundestagswahl so viel auf dem Spiel. Jetzt lohnt sich jedes einzelne Gespräch – Annalena Baerbock und @roberthabeck sind auch dabei. Ruf jetzt drei Freund*innen oder Familienmitglieder an und erinnere sie daran, am Sonntag beide Stimmen für Grün abzugeben! Sei die nächsten zwei Tage unsere Stimme - damit wir für die nächsten vier Jahres Deine sein können. ☎️💚","ja hallo, hier ist Anna Lena Baerbock. ich sag nur tatsächlich, hier ist Robert hallo, kurz hallo, weil wir ja ungefähr 100 Leute noch anrufen müssen. dein Anruf wurde an Voice Mail weitergeleitet. hallo Cornelia, hier sind Robert und Annalena. wir wollten dich anrufen, noch n paar andere auch natürlich um sagen danke zu sagen, dass du mitmachst bei diesem Team, dass wir aufgebaut haben. die herzliche bitte ist, dass du 3 bis 8 Leute anrufst oder triffst und saßt wählen gehen, grüne wählen und ähm das wird Annalena auch. hallo, hier ist Robert Habeck und neben Mir sitzt Annalena. hallo Annalena werboker, ja hallo Norbert, Herr Verbrecher seh ich ja unglaublich gut, dass ihr diese Aktion macht. danke für deine Unterstützung und denk an noch n paar andere Leute zu mobilisieren. alles klar machen wir, hau rein bis dann tschüss danke tschau.
","Thema: Wahlkampf

Wahlkampf

",[]
7473573640085294358,diegruenen,Grüne,"Warum wir für eine grüne Zukunft arbeiten – und am Sonntag natürlich Grün wählen. Von Klimaschutz über Gleichberechtigung bis zu fairen Chancen für alle: Das ist Grün. Progressiv, nachhaltig, gerecht.","ich rede nun, weil sie sich konsequent für die Rechte von Frauen einsetzen, mit besserem Schutz für gewaltbetroffene und der Legalisierung von Schwangerschaftsabbrüchen. Mein Name ist Christina, ich bin Angelika. hi, Mein Name ist Atta, Mein Name ist Manuel, ich bin Meli, ich bin mareika. es gibt viele Gründe für mich grün zu wählen. Mein Hauptgrund ist der, dass ich möchte, dass unsere Kinder und Kindeskinder in den nächsten Jahrzehnten 1 halbwegs lebenswertes Leben auf diesem Planeten haben können. ich heiße Ralf, ich wähle grün, weil endlich Energiepolitik Wirtschaftspolitik und Klimaschutz gemeinsam gedacht werden. ich werde am dreiundzwanzigsten zweiten meine stimme den grünen geben, weil ich der festen überzeugung bin, dass unser bildungssystem auf den neuesten stand gebracht werden muss und das nur geht, wenn wir zukunft wählen. ich komme ursprünglich Aus der Republik Moldau und ich darf das 1. mal in Deutschland wählen. das ist auf jeden Fall n Highlight meines Lebens. ich habe fast 8 Jahre darauf gewartet und ich wähle Die Grünen, weil für mich Chancengleichheit sehr wichtig ist. es darf keinen Unterschied geben, OB man hier in Deutschland geboren ist oder erst 1 paar Jahre später gekommen ist, weil wir eine Gesellschaft brauchen, in der Rassismus bekämpft wird. deswegen bin ich froh, dass Die Grünen in der letzten Legislaturperiode in der Koalition die Modernisierung des staatsangehörigkeitsgesetzes durch die gleichzeitig Sorgen sie dafür, dass Frauen auf dem Arbeitsmarkt dieselben Chancen haben, mit mehr betreuungsplätzen, Frauenquoten in Führungsposition und fernlönen. denn wenn Frauen gestärkt werden, profitiert davon die gesamte Gesellschaft. ich als 1.. Akademikerin bin unglaublich dankbar über die Möglichkeiten und Chancen, die ich hatte. ich wünsche Mir, dass die nächsten Personen oder die nächsten Generationen noch bessere Chancen haben. dafür müssen wir Die Grünen wählen. ich will Die Grünen, weil ich möchte, dass meine beiden Töchter und auch eure Kinder in einer offenen und gerechten Gesellschaft aufwachsen können, in der alle eine Chance bekommen. und ich wähle Die Grünen, weil sie als einzige Partei Deutschland nach vorne bringen wollen. ich wähle grün, weil Herr Habeck meines 8tens die besten Antworten geliefert hat auf die unmittelbare Bedrohung unserer Demokratie durch reiche und mächtige Kräfte. mich hat er überzeugt. die Vision von Robert Habeck ist tatsächlich umsetzbar. ich mag ihn, weil er bereit ist, den stichstand aufzubrechen. das ist der richtige weg. das ermöglicht eine Zukunft. jetzt den Rückwärtsgang einzulegen, das wäre Wahnsinn. ich wähle grün, weil Gleichbehandlung von Frauen und Männern keine verhandlungssache, sondern Grundrecht ist.
","Thema: Wahlkampf

Wahlkampf

",[]
7462768740396977430,dieterjanecek,Grüne,Wow! Volles Haus und gute Stimmung in München - auf geht’s in die letzten Wahlkampfwochen 🙌💚@GRÜNE Bayern @GRÜNE München @Robert Habeck ,,Wahlkampf.,[]
7457179222541389078,emiliafester,Grüne,🎬 Outtakes 2024 🎬 Kennt ihr alle Originalvideos? #bloopers #bundestag #outtakes #fail#emiliafester #2024 ,and with that the two thousand twenty four Season comes to an End. noch mal check check Soundcheck 123 du verlangst sportliches. zeig Mir gerne täglich 1 Haar.,Wahlkampf.,[]
7460839821297093910,emiliafester,Grüne,Aber hier sind sie: Meine Ins & Outs 2025!✨ Was habe ich vergessen? #2025 #insandouts #In #Out #TikTok,,Wahlkampf.,[]
7460590613558299926,emiliafester,Grüne,"👉👈 ICH STEHE ZU MEINEN DAD-JOKES 🤭 Ab heute findet ihr mich auf den Straßen, ob mit meinem Punschfahrrad oder in ein paar Tagen auch auf meinen Plakaten für die Bundestagswahl.  #emiliafester #hamburg #gruene #habeck #Bundestagswahl #underdog",,Wahlkampf,[]
7463132594205445398,emiliafester,Grüne,Am Sonntag gab es auf der Veddel Punsch 🥰🫖💚 #hamburg #hamburgmitte #wahlkampf #gruene #diegruenen #emiliafester,,Wahlkampf,[]
7473230671385758998,emiliafester,Grüne,TEILE DAS MIT DEINEN KINDHEITSFREUNDEN 💁‍♀️ REZEPT FÜR GUTEN WAHLKAMPF 🌻 Dieser Krümeltee erinnert mich an meine Kindheit. Ich mag ihn fast so gerne wie meine Bandwurmsätze 😉.   #wahl #nostalgie #kindheitserinnerung #gruene #foodtok ,"wusstest du, dass du mit diesem Nostalgie Krümeltee, gemixt mit einer Kanne winterlichem Kräutertee, etwas leckerem Fruchtsaft abgeschmeckt und in eine riesige Thermoskanne gefüllt, wenn du es dann net brandest, dich selbst dick einpackst und in 1 Lastenrad lädst, du eine sehr schöne, etwas andere wahlkampfpunschaktion, die zu netten Gesprächen führt, erschaffen kannst?
",Wahlkampf,[]
7472425862776835350,emiliafester,Grüne,"ICH BIN DIE FAVORITIN IM BUNDESTAGSWAHLKREIS HAMBURG MITTE 🌻 Beide großen Prognose-Plattformen sind sich einig: Das Direktmandat in Hamburg-Mitte wird grün! Damit sind auch die Jüngsten unserer Stadtteile besonders im Blick. Mit gerechten Chancen, sozialer Umverteilung und ehrlicher Beteiligung, die niemanden zurücklässt.  #jugend #bundestagswahl #habeck #emiliafester #hamburg #demokratie #noafd ","moin, ich bin Emilia fester. meine Freundin nennt mich Miller und ich war mit 23 damals die jüngste Bundestagsabgeordnete. heute kandidier ich wieder hier in Hamburg Mitte für Die Grünen. es ist Mir wichtig, die Perspektive junger Menschen und den nachfolgenden Generationen in den Bundestag einzubringen, weil die Politik diese Perspektive, die lebensrealität viel zu oft missachtet. dabei würde Politik so viel besser werden, wenn die junge Generation im Fokus stünde. das bedeutet nicht nur, dass wir bei Spielplätzen oder bei den jugendverbänden auch mal Kinder und Jugendliche fragen, sondern eigentlich immer, wenn es auch sie betrifft, was wir entscheiden, bei der neuen Buslinie, bei der Investition in unsere Infrastruktur, bei Verteidigung, Flucht und Migration. deswegen ist es jetzt umso wichtiger, den jugendcheck endlich zu stärken und auszubauen. wir wollen, dass unsere Entscheidungen nicht mehr nur darauf abgewegt werden, OB sie rechtskonform und finanzierbar sind, sondern auch, OB sie jugendgerecht, zukunftsgerecht sind. lass uns die Kindergrundsicherung endlich auf den Weg bringen, dem Fachkräfte Mangel in Schulen und Kitas konsequent begegnen, zu einem integrativen Einwanderungsland werden mit zukunftsbewandten Klimaschutz. und lass uns die Zivilgesellschaft Stärken, die Demokratie zu verteidigen. das ist die Frage unserer Zeit. dafür gehen wir schulter an schulter auf die straßen und am dreiundzwanzigsten zweiten grün wählen. und mit deiner Erststimme hol ich uns auch Hamburg Mitte.
","Themenbereich: Wahlkampf

Wahlkampf",[]
7470897790340648214,emiliafester,Grüne,"DER STABILE 5-PUNKTE-PLAN 👻 TEILT DAS MIT EUREN FREUNDEN & DEMOBUDDIES Keine 2 Wochen mehr bis zur Wahl und fast jeden Abend eine Talkshow, die schwer auszuhalten ist. So vieles ist zerbrochen in den letzten Wochen, das mit Worten nicht mehr zurechtgerückt werden kann 😣 Die Brandmauer Stein für Stein wieder aufzubauen, braucht mehr: Handeln, Zeit und vor allem jede*n von uns!  Damit Merz damit nicht durchkommt UND wir der AfD die Stirn bieten, haben wir zum einen natürlich die Möglichkeit wählen zu gehen. Aber es gibt noch mehr! Was noch? Das sind meine 5 Empfehlungen. Habt ihr auch noch Ideen? Sharing is caring ❤️ #mehrmachen #gegenrechts #5punkteplan #emiliafester #bundestag #rechtsruck #zusammenhalt #muelltrennen","die Brandmauer ist gefallen. wir können uns im Kampf gegen den Faschismus nicht mehr auf die CDU und nicht auf die FDP verlassen. und ich weiß, dass sich das für viele gerade total frustrierend und auch überfordert anfühlt. aber hier sind 5 Dinge, die du tun kannst. zuallererst natürlich, geh demonstrieren! Support your local Antifa! überall in Deutschland gibt es gerade Demonstrationen schließ dich einer an und nimm deine Freundinnen mit, entsorge rechte Werbung, Mach von Laternen rechte Sticker AB, melde Graffiti von Nazis und wenn du n AfD stand irgendwo siehst, schnapp dir n Kumpel und stellt euch mit nem Müllsack einfach direkt daneben. please don't do it alone schau nich weg im Netz. ihr wisst es auch, Nazi Inhalte verbreiten sich viel zu schnell im Internet nehmt euch doch vor, 5 Kommentare pro Tag, einfach irgendwo gegenhalten oder was Nettes drunter schreiben bei denen die ihr gut findet. informier dich und widerlege falschbehauptung. du kennst bestimmt eine Person, die überlegt die AfD, CDU oder FDP zu wählen. geh mit ihnen ins Gespräch, diskutiere, erklär ihnen den Ernst der Lage und natürlich, geh wählen.
","Wahlkampf
Wahlkampf
Wahl",[]
7474668580253043990,emiliafester,Grüne,Was wir uns heute wünschen 💚  L.O.V.E. 💚 Wie hast Du gewählt: im Wahllokal oder per Briefwahl? ,,Wahlkampf,[]
7459012080956427542,felixbanaszak,Grüne,Beri Berîvan for Köln Oberbürgermeisterin💚,,Wahlkampf.,[]
7469455399125519638,felixbanaszak,Grüne,"Das TV-Duell von SPD und CDU? Die alte große Koalition ringt um den Stillstand. Doch am 23.02. gibt es eine echte Alternative – für Klimaschutz, Fortschritt und Lösungen mit den Grünen & Robert Habeck! #tvduell ","heute Abend ist ne richtig spannende Alternative für euch im Angebot. gestern oder vorgestern ja das TV Duell. das Mein ich. und ehrlich gesagt, was für eine verrückte Geschichte. ist das nicht total Aus der Zeit gefallen, dass tatsächlich die Kanzlerkandidaten von SPD und CDU, also die alte große Koalition, jetzt darum konkurrieren, wer den Stillstand am besten verwaltet oder den Weg nach gestern wieder geht? ich find das nicht überzeugend. und es gibt eine echte Alternative. und diese Alternative geht darüber hinaus, OB man gestern, heute, morgen sich nur ansieht. es ist eine wirklich grundsätzliche Entscheidung. will man jemanden, der Probleme nur bestaunt oder der sie theatralisch beschreibt oder will man jemanden, der bereit ist die Probleme anzugehen und zu lösen und die zumutungen auf sich zu nehmen, die das bedeutet, der auch mal Fehler macht, ja aber dazu stehen kann und Aus den Fehlern lernt. der nicht behauptet alles zu wissen, aber der den richtigen Kompass hat, um dieses Land nach vorne zu bringen. jemand, der das Herz am rechten Fleck hat und gleichzeitig den kühlen Kopf, den es braucht braucht, um in einer schwierigen Situation zu wissen was zu tun ist. jemand, der die ökologischen Krisen unserer Zeit Ernst nimmt und Klimaschutz und Naturschutz und Umweltschutz und alles mögliche andere macht, damit wir und damit unsere Kinder und unsere Enkel einen lebenswerten Planeten vorfinden. ich hätte mir gewünscht, dass diese alternative heute auch zur wahl steht, aber sie tut es am dreiundzwanzigsten zweiten und bei deiner stimme. für die grünen und für robert habeck wählt ihr diese alternative. ich bitte euch darum.
","Thema: Wahlkampf

Wahlkampf

",[]
7472714700388633858,felixbanaszak,Grüne,"Deine Zukunft zählt! 🌍💚 Bezahlbare Mieten, pünktliche Bahnen & echter Klimaschutz – dafür kämpfen wir. Am 23.2. Grün wählen!","du bist Anfang 20 und sollst Die Grünen wählen? ja genau so. Aus 3 Gründen. 1tens du wirst noch ziemlich viel Zeit auf diesem Planeten haben und wir machen diesen Planeten für dich dauerhaft bewohnbar. echter Klima und Naturschutz gibt's nur mit grün. 2tens von jetzt ist dein WG Zimmer zu teuer. wart mal AB wenn du dir ne Wohnung suchst. wir wollen dafür sorgen, dass die Mieten nicht einmal weiter steigen. einer echten mit einer wirkser Mietpreisbremse, die auch die ganzen Ausnahmen nicht mehr enthält, die wir jetzt noch haben. das macht deine Miete bezahlbar. und 3tens, du bist gerne unterwegs. na ja, nicht immer. vielleicht weil die Bahn nicht pünktlich sind und die Brücken vor deiner Nase zerbrösen, wenn du Auto fährst. das muss sich ändern. und weil wir dafür die Schuldenbremse endlich ändern müssen, braucht sie grünen. wir wollen richtig investieren in die Zukunft. in deine Zukunft.
","Thema: Wahlkampf

Wahlkampf

",[]
7474208893518744854,felixbanaszak,Grüne,"Zusammen mit EUCH💚 Von der stürmischen Nordsee bis an die Haustüren in Bremen – überall habe ich Menschen getroffen, die anpacken, sich engagieren und nicht akzeptieren, dass Spaltung und Stillstand unsere Zukunft bestimmen. Ob junge Leute, die für Klimaschutz kämpfen, oder 80-Jährige, die sagen: „Jetzt will ich mitgestalten“ – sie alle zeigen, worum es wirklich geht. Für eine solidarische, gerechte und klimafreundliche Zukunft. Lasst uns gemeinsam weitergehen.","also der krasseste Einblick oder der verrückteste Termin war eigentlich auf Borkum oder auf dem Weg nach Borkum und vor diese gasförderplattform zu fahren bei Wellengang und zwar gar nicht zu knapp und zu sehen um was es geht bei dieser Wahl, nämlich um den Erhalt unserer natürlichen lebensgrundlagen. unsere Meere sind so voller Schönheit und von Relevanz und wir haben in den letzten Jahrzehnten schon so viel zerstört an naturraum und ich möchte, dass sich das endlich umkehrt. aber wir machen das ja nich für uns oder für die Statistik, sondern für die Menschen ähm Klimaschutz is menschenschutz. und diese Menschen hab ich auf dieser Tour kennengelernt und zwar gar nich wenige, bei unzähligen Bier mit Banner schacks, wenn man das so sagen kann ähm meistens alkoholfrei für mich. und bei den ganzen Begegnungen auf den Straßen, an den Haustüren, auf neujahrsamfängen, auf. ah ich weiß gar nicht wo ich alles war, aber Menschen die einfach merken, dass es jetzt um was geht. Menschen die nicht wollen, dass wir uns nur noch in der polarisierung zu Hause fühlen. Menschen die nicht akzeptieren können das immer auf dem Rücken der schwächsten populismen ausgebreitet werden, verächtlichmachung passiert und und und. Menschen die selbst anpacken, die sich engagieren, die sich Unterhaken, die Initiative gegründet haben. Menschen die bei uns eingetreten sind mit 70758085 und sagen, jetzt will ich nicht mehr nur zugucken, jetzt will ich dabei sein. ich hab haustürwahlkämpferinnen in Bremen kennengelernt. richtig krass Maria und ah jetzt hab ich seinen. Namen vergessen? das sind Leute, die, also Wahnsinn Leute, dass man mit 19 Eintritt, so wie ich damals, ist das eine. aber nach einem langen Leben zu sagen, ich werde aktiv. ich geh nicht nur wählen, sondern ich unterstütze die Partei, von der ich glaube, dass sie das richtige tut ähm, das war schon echt beeindruckend zu sehen und ich hatte immer wieder die Möglichkeit, in den berufsalter von Menschen hinein zu gucken, OBS in einer Schmiede war oder ähm, bei Menschen, die Rettungshubschrauber Christoph 9 bei Mir in Duisburg in 1 Umkreis von 5070 Kilometern fliegen, um Menschen zu retten, die ansonsten keine Chance hätten. Menschen kennenzulernen, die sich für Wohnungslose, für Obdachlose einsetzen und ihnen die würde zurückgeben, die ihnen häufig verwehrt wird. Menschen, die sich dafür interessieren, dass Deutschland 1 solidarisches, 1 weltoffenes, 1 gerechtes Land bleiben und vielleicht noch mehr wieder werden soll. die wollen, dass wir Klimaschutz Ernst machen und nicht nur drüber reden. also am Ende waren's die Menschen, biet ich diese ganz unterschiedlichen Menschen, die ich kennenlernen durfte, die mich begeistert haben und die mich motiviert haben, die nächsten 4 Jahre alles dafür zu geben, dass es in die richtige Richtung geht.
","Wahlkampf.

Wahlkampf

(Note",[]
